1.586028933525085449e+00,1.854309272766113281e+01
-1.071908760070800781e+01,2.564999198913574219e+01
1.736622047424316406e+01,1.779070663452148438e+01
4.945872879028320312e+01,1.491830825805664062e+00
7.193994045257568359e+00,9.589384078979492188e+00
6.681543827056884766e+00,-1.610899543762207031e+01
-1.170825099945068359e+01,4.006204986572265625e+01
1.700201606750488281e+01,2.070450019836425781e+01
2.079637718200683594e+01,-4.093630313873291016e+00
5.343257141113281250e+01,3.048960494995117188e+01
4.752946090698242188e+01,2.255797195434570312e+01
4.514633941650390625e+01,2.747490882873535156e+00
3.958157348632812500e+01,1.845512771606445312e+01
3.677246093750000000e+01,-1.582568740844726562e+01
2.569315147399902344e+01,-1.853033065795898438e+01
3.018937492370605469e+01,2.070317840576171875e+01
1.933855819702148438e+01,-1.712536811828613281e+01
-4.096369445323944092e-01,1.804863548278808594e+01
1.733063697814941406e+01,1.262577056884765625e+01
6.017474365234375000e+01,1.565955543518066406e+01
4.259456634521484375e+01,-8.648260116577148438e+00
7.271457672119140625e+00,1.545143890380859375e+01
-3.665224313735961914e+00,2.059859848022460938e+01
4.645125865936279297e+00,1.324815177917480469e+01
-2.369825172424316406e+01,2.152509307861328125e+01
2.765372657775878906e+01,2.268278121948242188e+01
1.497105026245117188e+01,1.745720672607421875e+01
9.203454017639160156e+00,1.024759387969970703e+01
2.327879333496093750e+01,-7.935003757476806641e+00
2.132585716247558594e+01,3.878322601318359375e+01
2.296918106079101562e+01,1.092629337310791016e+01
2.222075611352920532e-01,3.031132698059082031e+01
-6.646437835693359375e+01,-1.175616760253906250e+02
-2.823181152343750000e+01,-7.253215789794921875e+01
-5.717331695556640625e+01,-8.836647796630859375e+01
-4.735707092285156250e+01,-8.691540527343750000e+01
-3.560136413574218750e+01,-8.648359680175781250e+01
-3.300989532470703125e+01,-8.917442321777343750e+01
-4.256238174438476562e+01,-1.104863052368164062e+02
-3.556177139282226562e+01,-3.511309432983398438e+01
-2.194351387023925781e+01,-8.260705566406250000e+01
-3.258900451660156250e+01,-6.591230773925781250e+01
-2.119098472595214844e+01,-4.911423110961914062e+01
-3.979347229003906250e+01,-9.377059936523437500e+01
-6.067050552368164062e+01,-1.044261093139648438e+02
-4.670516204833984375e+01,-8.095049285888671875e+01
-4.596313476562500000e+01,-1.034929199218750000e+02
-4.708654785156250000e+01,-8.732091522216796875e+01
-5.311141967773437500e+01,-1.118918685913085938e+02
-4.489376831054687500e+01,-9.497028350830078125e+01
-4.004475402832031250e+01,-5.637909698486328125e+01
-4.280047607421875000e+01,-8.900555419921875000e+01
-2.367888259887695312e+01,-6.504375457763671875e+01
-4.069023895263671875e+01,-1.151460571289062500e+02
-2.806845855712890625e+01,-6.515252685546875000e+01
-3.865832901000976562e+01,-8.490232849121093750e+01
-1.320113658905029297e+01,-6.763047790527343750e+01
-5.453952026367187500e+01,-1.130230636596679688e+02
-4.861361312866210938e+01,-7.450666046142578125e+01
-3.634719085693359375e+01,-7.031878662109375000e+01
-4.483121490478515625e+01,-9.281007385253906250e+01
-4.248228073120117188e+01,-8.152909088134765625e+01
-1.573528003692626953e+01,-8.891924285888671875e+01
-4.872979354858398438e+01,-7.584521484375000000e+01
-5.209092330932617188e+01,-7.519248199462890625e+01
-5.556175613403320312e+01,-9.211276245117187500e+01
-4.495332336425781250e+01,-7.390280914306640625e+01
-6.733333587646484375e+01,-6.924713134765625000e+01
-4.981136703491210938e+01,-8.785459136962890625e+01
-3.671601486206054688e+01,-5.380541610717773438e+01
-4.272315597534179688e+01,-7.398136901855468750e+01
-8.001898956298828125e+01,6.716987609863281250e+01
-6.536945343017578125e+01,8.033227539062500000e+01
-4.927305984497070312e+01,5.549672317504882812e+01
-7.170967102050781250e+01,7.213146209716796875e+01
-5.623772048950195312e+01,6.731630706787109375e+01
-5.687416076660156250e+01,5.298894119262695312e+01
-6.042961502075195312e+01,4.178988265991210938e+01
-9.001875305175781250e+01,6.279647064208984375e+01
-2.201418495178222656e+01,4.801087570190429688e+01
-1.335329341888427734e+01,5.155956268310546875e+01
-3.126786804199218750e+01,6.354069900512695312e+01
-5.799209594726562500e+01,5.286657714843750000e+01
-5.071488189697265625e+01,4.191099929809570312e+01
-3.990890502929687500e+01,3.235966873168945312e+01
-8.736083221435546875e+01,9.137200164794921875e+01
-5.010800933837890625e+01,6.009704971313476562e+01
-2.465299797058105469e+01,5.757424545288085938e+01
-3.717194747924804688e+01,5.637226867675781250e+01
-3.476134490966796875e+01,4.519316864013671875e+01
-3.324886322021484375e+01,7.148360443115234375e+01
-5.501620864868164062e+01,3.234807586669921875e+01
-4.010982131958007812e+01,6.332080841064453125e+01
-6.415131378173828125e+01,8.670364379882812500e+01
-4.391863632202148438e+01,3.830355453491210938e+01
-1.805990791320800781e+01,4.361735916137695312e+01
-5.555976867675781250e+01,4.293395996093750000e+01
-6.115864181518554688e+01,3.686880111694335938e+01
-6.573935699462890625e+01,3.141775131225585938e+01
1.546589183807373047e+01,3.091109085083007812e+01
-4.290608978271484375e+01,7.770518493652343750e+01
-5.206628799438476562e+01,5.676600646972656250e+01
-7.846956634521484375e+01,7.820063781738281250e+01
-5.697428131103515625e+01,3.681233215332031250e+01
-7.818277740478515625e+01,8.987676239013671875e+01
-6.382527923583984375e+01,2.425657081604003906e+01
-5.829940795898437500e+01,4.534294128417968750e+01
-7.438615417480468750e+01,6.397417449951171875e+01
-8.713470458984375000e+01,7.487837219238281250e+01
-8.649150085449218750e+01,7.531303405761718750e+01
-6.854707336425781250e+01,9.312306213378906250e+01
-6.682694244384765625e+01,4.475570297241210938e+01
-8.478954315185546875e+01,5.672730636596679688e+01
-7.318292236328125000e+01,6.029483032226562500e+01
-2.817099952697753906e+01,2.148131561279296875e+01
-7.658876037597656250e+01,5.942432022094726562e+01
-7.679798126220703125e+01,1.017336273193359375e+02
-4.641417312622070312e+01,3.487121963500976562e+01
-1.569172096252441406e+01,1.847717475891113281e+01
-4.729817962646484375e+01,7.096196746826171875e+01
-4.858864593505859375e+01,5.551327133178710938e+01
-2.858980751037597656e+01,4.315405654907226562e+01
-7.041393280029296875e+01,7.978598022460937500e+01
-4.951573562622070312e+01,5.827584075927734375e+01
-6.266914749145507812e+01,6.863451385498046875e+01
-6.065330505371093750e+01,3.428942489624023438e+01
-4.475538253784179688e+01,1.279501724243164062e+01
-8.895882415771484375e+01,8.411635589599609375e+01
-1.442667388916015625e+01,3.252073669433593750e+01
-5.499441909790039062e+01,4.292660903930664062e+01
-4.862234878540039062e+01,6.354409408569335938e+01
-5.414713287353515625e+01,4.185886001586914062e+01
-8.253907775878906250e+01,5.110826110839843750e+01
-7.047909545898437500e+01,6.502822875976562500e+01
-6.007824325561523438e+01,5.717641830444335938e+01
-8.986318206787109375e+01,8.390828704833984375e+01
-4.779156112670898438e+01,7.374665832519531250e+01
-3.444075822830200195e+00,4.482379150390625000e+01
-6.840240478515625000e+01,6.886901092529296875e+01
-6.851259613037109375e+01,7.751709747314453125e+01
-8.042523956298828125e+01,5.269099426269531250e+01
-5.786336135864257812e+01,6.948081207275390625e+01
-3.842459106445312500e+01,7.132695770263671875e+01
-1.037245273590087891e+01,4.226388168334960938e+01
-7.948380279541015625e+01,8.274998474121093750e+01
-5.581332778930664062e+01,5.323484802246093750e+01
-4.190412521362304688e+01,6.746617126464843750e+01
-1.915608787536621094e+01,2.810751342773437500e+01
-2.322377204895019531e+01,5.458599090576171875e+01
-8.868133544921875000e+01,6.878079223632812500e+01
-5.512197494506835938e+01,1.865877342224121094e+01
-5.328135299682617188e+01,7.954552459716796875e+01
-6.364953613281250000e+01,2.996058273315429688e+01
-6.889879608154296875e+01,6.330778884887695312e+01
-6.671248626708984375e+01,5.418820571899414062e+01
-5.426898956298828125e+01,4.741144943237304688e+01
-7.939830780029296875e+01,8.812779998779296875e+01
-6.348340606689453125e+01,4.051144027709960938e+01
-4.818632125854492188e+01,4.178000259399414062e+01
-6.116763687133789062e+01,4.779583740234375000e+01
-5.437668228149414062e+01,4.072736358642578125e+01
-6.750243377685546875e+01,5.118656158447265625e+01
-6.102091217041015625e+01,5.413566970825195312e+01
-6.303578186035156250e+01,6.825782012939453125e+01
-4.211673355102539062e+01,7.181780242919921875e+01
-3.121892738342285156e+01,6.902609252929687500e+01
-6.390509796142578125e+01,4.863088607788085938e+01
-5.856097412109375000e+01,6.876268768310546875e+01
-7.648759460449218750e+01,5.978183746337890625e+01
-6.864816284179687500e+01,6.737541198730468750e+01
-6.561373138427734375e+01,6.124532699584960938e+01
-6.215349960327148438e+01,6.215438079833984375e+01
-5.873728179931640625e+01,6.056377792358398438e+01
-4.449797439575195312e+01,3.344110250473022461e+00
-2.590926933288574219e+01,2.509624290466308594e+01
-8.280988311767578125e+01,9.434976959228515625e+01
-6.998260498046875000e+01,5.380271911621093750e+01
-7.097459411621093750e+01,6.467760467529296875e+01
-6.543386077880859375e+01,2.947899246215820312e+01
-3.626457595825195312e+01,7.818292999267578125e+01
-8.412223815917968750e+01,5.827394104003906250e+01
-5.728419113159179688e+01,2.389408111572265625e+01
-4.922120285034179688e+01,2.931209182739257812e+01
-2.948371696472167969e+01,6.801380920410156250e+01
-4.224555969238281250e+01,5.918270874023437500e+01
-4.566215515136718750e+01,7.211945343017578125e+01
-5.721898269653320312e+01,8.321189880371093750e+01
-6.830180358886718750e+01,8.616946411132812500e+01
-5.497339630126953125e+01,9.463787841796875000e+01
-8.079262542724609375e+01,1.038350219726562500e+02
-5.746781158447265625e+01,4.997905731201171875e+01
-5.780632400512695312e+01,3.695540237426757812e+01
-8.748292922973632812e+00,6.488452911376953125e+01
-8.774185943603515625e+01,7.000900268554687500e+01
-8.411410522460937500e+01,9.585631561279296875e+01
-3.713651275634765625e+01,7.245906066894531250e+01
-7.414080810546875000e+01,6.475504302978515625e+01
-9.220371246337890625e+01,9.749660491943359375e+01
-6.450865173339843750e+01,6.512437438964843750e+01
-5.521714019775390625e+01,4.484598159790039062e+01
-6.532648468017578125e+01,5.238636398315429688e+01
-7.998779296875000000e+01,7.895720672607421875e+01
-7.294251251220703125e+01,7.476193237304687500e+01
-7.808239746093750000e+01,1.009011993408203125e+02
-8.411860656738281250e+01,5.845455551147460938e+01
-7.094083404541015625e+01,7.984962463378906250e+01
-6.993132781982421875e+01,5.527043914794921875e+01
2.199932098388671875e+00,1.004150295257568359e+01
-4.249442672729492188e+01,7.689845275878906250e+01
-5.278851699829101562e+01,7.988171386718750000e+01
-7.555605316162109375e+01,8.308427429199218750e+01
-7.011386871337890625e+01,8.655047607421875000e+01
-6.108777618408203125e+01,8.520448303222656250e+01
-4.063918304443359375e+01,1.352191448211669922e+01
-4.501371002197265625e+01,4.893262863159179688e+01
-7.553367614746093750e+01,7.964696502685546875e+01
-8.570883178710937500e+01,7.414862060546875000e+01
-8.029775238037109375e+01,6.298695755004882812e+01
-8.001948547363281250e+01,6.321997833251953125e+01
-5.201515197753906250e+01,8.258349609375000000e+01
-8.312586975097656250e+01,7.912335205078125000e+01
-7.334576416015625000e+01,6.538266754150390625e+01
-5.929159545898437500e+01,5.437017822265625000e+01
-4.669740676879882812e+01,2.269306755065917969e+01
-7.716619110107421875e+01,5.397688674926757812e+01
-5.836021423339843750e+01,4.348516082763671875e+01
-7.809334564208984375e+01,3.923454666137695312e+01
-8.514186096191406250e+01,8.613321685791015625e+01
-7.599274444580078125e+01,9.263063812255859375e+01
-7.283373260498046875e+01,7.632758331298828125e+01
-4.667150115966796875e+01,3.401071548461914062e+01
-7.352599334716796875e+01,6.587717437744140625e+01
-5.850839996337890625e+01,4.048743057250976562e+01
-6.017905426025390625e+01,9.327973937988281250e+01
-6.470658111572265625e+01,5.510161590576171875e+01
6.441256713867187500e+01,1.225170898437500000e+01
1.206941032409667969e+01,-3.746978044509887695e-01
3.011885452270507812e+01,-1.166676139831542969e+01
1.104058914184570312e+02,-1.759068369865417480e+00
4.642573547363281250e+01,6.867795944213867188e+00
8.101064300537109375e+01,-1.032494544982910156e+01
5.908682632446289062e+01,4.727978229522705078e+00
6.633415222167968750e+01,-1.384114456176757812e+01
9.617684936523437500e+01,5.671183109283447266e+00
1.037464218139648438e+02,1.855627441406250000e+01
7.232283020019531250e+01,-1.863363075256347656e+01
6.743334960937500000e+01,6.555071830749511719e+00
1.108516235351562500e+02,2.330397033691406250e+01
9.360884857177734375e+01,5.226396083831787109e+00
2.740995025634765625e+01,-2.490096855163574219e+01
2.614418601989746094e+01,-3.796458721160888672e+00
7.075482177734375000e+01,1.445952415466308594e+01
3.671246337890625000e+01,-1.745075988769531250e+01
1.110587844848632812e+02,2.685251235961914062e+01
9.526700592041015625e+01,1.183023643493652344e+01
1.062399749755859375e+02,-6.847599029541015625e+00
9.149234771728515625e+01,-1.138763904571533203e+01
5.103693389892578125e+01,2.349900722503662109e+00
5.344551467895507812e+01,-1.553463649749755859e+01
1.396472015380859375e+02,1.712243843078613281e+01
2.553621482849121094e+01,-7.701137542724609375e+00
2.447044181823730469e+01,9.901774525642395020e-01
9.363525390625000000e+01,-9.658477783203125000e+00
1.091426391601562500e+02,-4.627083301544189453e+00
5.055355453491210938e+01,-1.414060974121093750e+01
5.444885635375976562e+01,-9.639759063720703125e+00
7.268832397460937500e+01,-7.260509967803955078e+00
1.397918395996093750e+02,2.675172424316406250e+01
7.023109436035156250e+01,-3.513394832611083984e+00
7.627616119384765625e+01,-3.205072164535522461e+00
5.131585311889648438e+01,-3.819053173065185547e+00
7.822998046875000000e+01,3.151953125000000000e+01
8.132675170898437500e+01,8.183750152587890625e+00
1.021205978393554688e+02,1.676894068717956543e+00
9.616724395751953125e+01,-5.991732597351074219e+00
1.127528076171875000e+02,1.433569812774658203e+01
1.176314468383789062e+02,1.746771335601806641e+00
7.815567016601562500e+01,8.861933708190917969e+00
5.979714202880859375e+01,-4.993502616882324219e+00
1.081468124389648438e+02,-5.592082023620605469e+00
9.685208129882812500e+01,1.714530944824218750e+01
1.035186767578125000e+02,3.048702478408813477e+00
7.709326171875000000e+01,9.787080764770507812e+00
9.152112579345703125e+01,2.106299018859863281e+01
1.068667907714843750e+02,1.631191635131835938e+01
8.073616790771484375e+01,1.214522743225097656e+01
1.083156661987304688e+02,-3.419876813888549805e+00
9.314436340332031250e+01,-4.805550575256347656e+00
7.032959747314453125e+01,-1.557159423828125000e+01
7.890242004394531250e+01,1.056048297882080078e+01
7.014633178710937500e+01,5.113626003265380859e+00
1.066460037231445312e+02,1.640049171447753906e+01
7.506962585449218750e+01,-6.123015403747558594e+00
7.508760833740234375e+01,1.456860637664794922e+01
3.130010223388671875e+01,-1.045984077453613281e+01
1.112740859985351562e+02,9.421538352966308594e+00
8.135675811767578125e+01,3.873052358627319336e+00
4.393406677246093750e+01,1.592408466339111328e+01
1.092196044921875000e+02,1.674646949768066406e+01
4.398926162719726562e+01,-1.704977035522460938e+01
1.185324478149414062e+02,-1.253978133201599121e+00
9.209978485107421875e+01,1.775033378601074219e+01
8.523397827148437500e+01,-2.832584381103515625e-01
1.005569992065429688e+02,-5.581749439239501953e+00
6.987974548339843750e+01,-1.807978272438049316e+00
9.196143341064453125e+01,6.441216468811035156e+00
9.012524414062500000e+01,1.172859668731689453e+01
1.164251556396484375e+02,2.245591402053833008e+00
9.530783081054687500e+01,-2.184554815292358398e+00
3.018100166320800781e+01,-1.191115951538085938e+01
4.403904342651367188e+01,-2.601630687713623047e-01
1.166485137939453125e+02,1.753165245056152344e+01
7.104278564453125000e+01,1.214483737945556641e+01
8.525278472900390625e+01,8.796766281127929688e+00
1.916852760314941406e+01,4.779669761657714844e+00
9.765471649169921875e+01,9.186638832092285156e+00
8.425943756103515625e+01,-3.023355722427368164e+00
1.034068069458007812e+02,-6.121340274810791016e+00
1.048874969482421875e+02,1.707438230514526367e+00
4.273117446899414062e+01,-5.939827442169189453e+00
1.501437530517578125e+02,2.046786117553710938e+01
7.394792938232421875e+01,-1.158399581909179688e+01
3.702370452880859375e+01,-4.805984020233154297e+00
7.757720184326171875e+01,1.786908149719238281e+01
5.607558822631835938e+01,-2.174452304840087891e+00
7.865597534179687500e+01,-1.471902465820312500e+01
